Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
50,0.0485629422403127,-1.0000325258362293,-0.9514695846539736,22.12708205943957
5081.6625219173675,1.1065993452308305
100,0.03392796702854335,-0.9999913484847546,-0.9660633819949627,31.821820258989334
5025.666170575571,1.094401487567021
150,0.0315552519287169,-1.0000018532681465,-0.9684466019618512,32.791867762537
5056.129577917311,1.1010374254059176
200,0.030443087333999575,-0.9999807151865959,-0.9695376283621788,31.002551265773775
5094.588845064141,1.1094151260108733
250,0.02979048637870699,-0.9999786948323249,-0.9701882091534137,28.68468834259033
5045.434533107396,1.0987076908576237
300,0.029342598367985338,-0.9999754196357727,-0.970632821944952,26.87233573005676
5106.803079493226,1.1120757903125342
350,0.029015449029970913,-0.999958559538126,-0.9709431111931801,25.258396807823182
4999.108284108474,1.0886163013680146
400,0.02871308216534555,-0.999958074183464,-0.9712449925148487,23.584695497379304
5055.361322532399,1.1008700739694393
450,0.02851095878660679,-0.9999430774760246,-0.9714321193516254,23.057658069086074
5046.991243051397,1.0990467937788988
500,0.028343074321448804,-0.999955324997902,-0.9716122512936592,21.836077904071807
5033.940052672724,1.0962038127851799
550,0.028136886066216976,-0.999926074296236,-0.9717891887450218,20.560059702939988
5058.008530682889,1.101446723473423
600,0.027999777575470508,-0.9999080226516723,-0.9719082457387447,19.78484314683914
5031.521438061688,1.095676958515891
650,0.0278808704540506,-0.9999062500858307,-0.9720253802204132,19.18280148015022
5050.35947023571,1.0997805050795306
700,0.02777710059504956,-0.9999050242674351,-0.9721279243075848,18.733933508052825
5050.22577226399,1.0997513812386033
750,0.027689256201013923,-0.9999139781606198,-0.9722247225713729,18.1955631859684
5029.97022716344,1.0953390534686873
800,0.027568036172334106,-0.9999282130801678,-0.972360177617073,17.820157137403488
5053.239212591294,1.1004078082255417
850,0.027520486276075243,-0.9998886400032043,-0.9723681544196605,17.726099846639634
5049.142114391555,1.0995153247069278
900,0.027436155437640847,-0.999904239193201,-0.9724680844259262,17.314250033073424
5000.681634344455,1.0889590290953386
950,0.02737976170923561,-0.9998998469412327,-0.9725200857210159,16.976481052570342
5061.598366139847,1.1022287083865683
1000,0.027311917425896972,-0.9998816030454636,-0.9725696862792969,16.729993827333452
5019.128592625241,1.092977386828431
1050,0.02726396256633103,-0.9998948831892014,-0.9726309213089943,16.587588415107728
5056.388525664571,1.1010938327911806
1100,0.02717583168607205,-0.9998811180102826,-0.9727052869319915,16.281812626304628
5044.233658352641,1.0984461006114814
1150,0.02717232274621725,-0.9998991959190369,-0.9727268737232685,16.06244671029091
5042.122711613209,1.0979862665821833
1200,0.02710988796921447,-0.9998825729441643,-0.9727726856184006,15.974689398994446
5071.287874810415,1.104339403900896
1250,0.027074124456327408,-0.9998645182359218,-0.9727903943812847,15.91684142361641
5052.58683683294,1.1002656992049888
1300,0.027075255106650292,-0.9998744495534897,-0.9727991950547695,15.699942032003403
5052.284739729187,1.100199892462515
