Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
50,0.0388507418134436,-0.9628390200281702,-0.10557511702917516,19.928213498293758
Trained Epochs,BC Loss,QL Loss,Actor Loss,Critic Loss
50,0.0388507418134436,-0.9628390200281702,-0.10557511702917516,19.928213498293758
1428.964123737579,0.4471296394161067
100,0.008392171121388674,-1.0000156866300105,-0.14161018796920777,1078.9933486914827
2355.5793786550653,0.7580148596212432
150,0.006526101801469922,-0.9999744470894336,-0.1434700713482499,36536.548052202146
1941.0797792781939,0.618947648561034
200,0.005547806284301914,-0.9999986380875111,-0.14445199557036162,356546.0577655469
1523.4274806378128,0.4788226871566823
250,0.0051238112680986525,-0.9999997967302799,-0.14487616428941488,5073085.97463875
1510.5798800115392,0.47451223669883574
300,0.00488419033694081,-0.9999958619093895,-0.145115194953084,302482571.97312
1380.03302312562,0.4307129487692608
350,0.0045596698631811886,-0.999994394158125,-0.14543949527412653,18333670540.22656
1742.4015524024007,0.5522898593821292
400,0.004211724671781995,-0.9999989786446094,-0.1457881281939149,606090041747.1283
1666.1395121946261,0.5267034673629322
450,0.003980318921050057,-0.9999977742147446,-0.1460193532499671,20905124139690.887
1741.2949310854665,0.5519185810009747
500,0.003870850701923482,-0.9999967057287693,-0.14612866121560336,1362121129639563.8
1788.7714151018286,0.5678472386716351
550,0.0035741222940268926,-0.9999984993445873,-0.14642565869361163,3.274628383279193e+16
1749.4644586754368,0.554659508662484
600,0.0033734138340875508,-0.9999987076604366,-0.14662639832913876,4.741533133195253e+17
1718.6877345404448,0.544333725000794
650,0.0032070196048077197,-1.000001348400116,-0.1467931886512041,7.528267487972082e+18
1501.0643016776514,0.4713197005841855
700,0.0031236970074265263,-0.9999980823278427,-0.14687602131813765,2.948539463863232e+19
1616.9025751237132,0.5101841666690532
750,0.003032999583878554,-1.0000068807339668,-0.14696803858041763,2.9551827989637247e+19
1517.5723970755478,0.47685826995880626
800,0.002947372449268587,-1.0000022675037383,-0.14705297367542983,2.97624174777856e+19
1682.0097339736105,0.5320280261442392
850,0.0028705879835435187,-1.0000001262998581,-0.14712943701803685,2.9815916611826897e+19
1575.655749710656,0.4963455984680117
900,0.0028021521391835996,-1.0000089726769925,-0.14719919976860285,3.0050407489348518e+19
1648.0943408396313,0.520649199380007
950,0.0027411662988574242,-1.0000030061483383,-0.14725929061800241,3.0385777342218924e+19
1585.837979903357,0.49976180045566315
1000,0.002685666618067771,-1.0000008571469783,-0.14731446796745062,3.0531058370137424e+19
1520.2692467280667,0.47776307990407113
